accession	layout	r1_url	r2_url	biosample	read_count	stratum
ERR3826772	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826772/ERR3826772_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826772/ERR3826772_2.fastq.gz	SAMEA5672367	1137737	u
ERR3826775	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/005/ERR3826775/ERR3826775_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/005/ERR3826775/ERR3826775_2.fastq.gz	SAMEA5672370	1133650	u
ERR3826776	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826776/ERR3826776_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826776/ERR3826776_2.fastq.gz	SAMEA5672371	1029535	u
ERR3826778	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826778/ERR3826778_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826778/ERR3826778_2.fastq.gz	SAMEA5672373	1889039	u
ERR3826782	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826782/ERR3826782_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826782/ERR3826782_2.fastq.gz	SAMEA5672377	1837161	u
ERR3826783	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826783/ERR3826783_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826783/ERR3826783_2.fastq.gz	SAMEA5672378	1817918	u
ERR3826786	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826786/ERR3826786_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826786/ERR3826786_2.fastq.gz	SAMEA5672381	1648651	u
ERR3826787	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/007/ERR3826787/ERR3826787_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/007/ERR3826787/ERR3826787_2.fastq.gz	SAMEA5672382	1636539	u
ERR3826789	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826789/ERR3826789_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826789/ERR3826789_2.fastq.gz	SAMEA5672384	1774737	u
ERR3826792	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826792/ERR3826792_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826792/ERR3826792_2.fastq.gz	SAMEA5672387	1726633	u
ERR3826793	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826793/ERR3826793_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826793/ERR3826793_2.fastq.gz	SAMEA5672388	1666319	u
ERR3826794	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826794/ERR3826794_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826794/ERR3826794_2.fastq.gz	SAMEA5672389	1595489	u
ERR3826796	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826796/ERR3826796_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826796/ERR3826796_2.fastq.gz	SAMEA5672391	1670592	u
ERR3826797	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/007/ERR3826797/ERR3826797_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/007/ERR3826797/ERR3826797_2.fastq.gz	SAMEA5672392	1712465	u
ERR3826800	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826800/ERR3826800_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826800/ERR3826800_2.fastq.gz	SAMEA5672395	1346952	u
ERR3826803	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826803/ERR3826803_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826803/ERR3826803_2.fastq.gz	SAMEA5672398	1160602	u
ERR3826805	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/005/ERR3826805/ERR3826805_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/005/ERR3826805/ERR3826805_2.fastq.gz	SAMEA5672400	1418355	u
ERR3826806	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826806/ERR3826806_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826806/ERR3826806_2.fastq.gz	SAMEA5672401	1046412	u
ERR3826809	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826809/ERR3826809_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826809/ERR3826809_2.fastq.gz	SAMEA5672404	1456451	u
ERR3826810	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826810/ERR3826810_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826810/ERR3826810_2.fastq.gz	SAMEA5672405	1366513	u
ERR3826816	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826816/ERR3826816_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826816/ERR3826816_2.fastq.gz	SAMEA5672411	1552524	u
ERR3826820	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826820/ERR3826820_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826820/ERR3826820_2.fastq.gz	SAMEA5672417	1304617	u
ERR3826822	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826822/ERR3826822_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826822/ERR3826822_2.fastq.gz	SAMEA5672419	1205195	u
ERR3826828	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826828/ERR3826828_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826828/ERR3826828_2.fastq.gz	SAMEA5672425	1360911	u
ERR3826829	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826829/ERR3826829_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/009/ERR3826829/ERR3826829_2.fastq.gz	SAMEA5672426	1496157	u
ERR3826831	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/001/ERR3826831/ERR3826831_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/001/ERR3826831/ERR3826831_2.fastq.gz	SAMEA5672428	1864170	u
ERR3826832	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826832/ERR3826832_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826832/ERR3826832_2.fastq.gz	SAMEA5672429	1412820	u
ERR3826834	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826834/ERR3826834_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826834/ERR3826834_2.fastq.gz	SAMEA5672431	1565567	u
ERR3826838	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826838/ERR3826838_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826838/ERR3826838_2.fastq.gz	SAMEA5672435	1929849	u
ERR3826840	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826840/ERR3826840_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826840/ERR3826840_2.fastq.gz	SAMEA5672437	1270877	u
ERR3826842	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826842/ERR3826842_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826842/ERR3826842_2.fastq.gz	SAMEA5672439	1047430	u
ERR3826843	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826843/ERR3826843_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826843/ERR3826843_2.fastq.gz	SAMEA5672440	1309644	u
ERR3826844	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826844/ERR3826844_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/004/ERR3826844/ERR3826844_2.fastq.gz	SAMEA5672441	1009101	u
ERR3826846	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826846/ERR3826846_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3826846/ERR3826846_2.fastq.gz	SAMEA5672443	1266508	u
ERR3826848	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826848/ERR3826848_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/008/ERR3826848/ERR3826848_2.fastq.gz	SAMEA5672469	1522328	u
ERR3826850	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826850/ERR3826850_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/000/ERR3826850/ERR3826850_2.fastq.gz	SAMEA5672478	1132970	u
ERR3826851	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/001/ERR3826851/ERR3826851_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/001/ERR3826851/ERR3826851_2.fastq.gz	SAMEA5672479	1266915	u
ERR3826852	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826852/ERR3826852_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/002/ERR3826852/ERR3826852_2.fastq.gz	SAMEA5672481	1150105	u
ERR3826853	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826853/ERR3826853_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/003/ERR3826853/ERR3826853_2.fastq.gz	SAMEA5672482	1060658	u
ERR3829616	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3829616/ERR3829616_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR382/006/ERR3829616/ERR3829616_2.fastq.gz	SAMEA5672803	998334	u
ERR4013645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013645/ERR4013645_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013645/ERR4013645_2.fastq.gz	SAMEA6656585	2008793	u
ERR4013648	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013648/ERR4013648_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013648/ERR4013648_2.fastq.gz	SAMEA6656588	1312490	u
ERR4013649	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013649/ERR4013649_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013649/ERR4013649_2.fastq.gz	SAMEA6656589	3059245	u
ERR4013650	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013650/ERR4013650_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013650/ERR4013650_2.fastq.gz	SAMEA6656590	1562291	u
ERR4013651	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013651/ERR4013651_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013651/ERR4013651_2.fastq.gz	SAMEA6656591	1070370	u
ERR4013653	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013653/ERR4013653_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013653/ERR4013653_2.fastq.gz	SAMEA6656593	1555836	u
ERR4013654	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013654/ERR4013654_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013654/ERR4013654_2.fastq.gz	SAMEA6656594	1007454	u
ERR4013656	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013656/ERR4013656_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013656/ERR4013656_2.fastq.gz	SAMEA6656596	1829773	u
ERR4013659	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013659/ERR4013659_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013659/ERR4013659_2.fastq.gz	SAMEA6656599	1921841	u
ERR4013660	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013660/ERR4013660_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013660/ERR4013660_2.fastq.gz	SAMEA6656600	1168006	u
ERR4013661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013661/ERR4013661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013661/ERR4013661_2.fastq.gz	SAMEA6656601	3246574	u
ERR4013662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/002/ERR4013662/ERR4013662_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/002/ERR4013662/ERR4013662_2.fastq.gz	SAMEA6656602	939310	u
ERR4013663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013663/ERR4013663_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013663/ERR4013663_2.fastq.gz	SAMEA6656603	1529021	u
ERR4013665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013665/ERR4013665_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013665/ERR4013665_2.fastq.gz	SAMEA6656605	1025045	u
ERR4013667	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013667/ERR4013667_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013667/ERR4013667_2.fastq.gz	SAMEA6656607	1169381	u
ERR4013668	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013668/ERR4013668_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013668/ERR4013668_2.fastq.gz	SAMEA6656608	1877494	u
ERR4013670	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013670/ERR4013670_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013670/ERR4013670_2.fastq.gz	SAMEA6656610	725065	u
ERR4013671	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013671/ERR4013671_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013671/ERR4013671_2.fastq.gz	SAMEA6656611	756908	u
ERR4013673	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013673/ERR4013673_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013673/ERR4013673_2.fastq.gz	SAMEA6656613	1175169	u
ERR4013675	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013675/ERR4013675_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013675/ERR4013675_2.fastq.gz	SAMEA6656615	1400720	u
ERR4013682	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/002/ERR4013682/ERR4013682_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/002/ERR4013682/ERR4013682_2.fastq.gz	SAMEA6656622	912225	u
ERR4013686	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013686/ERR4013686_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013686/ERR4013686_2.fastq.gz	SAMEA6656626	894217	u
ERR4013689	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013689/ERR4013689_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013689/ERR4013689_2.fastq.gz	SAMEA6656629	716635	u
ERR4013691	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013691/ERR4013691_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013691/ERR4013691_2.fastq.gz	SAMEA6656631	690193	u
ERR4013693	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013693/ERR4013693_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013693/ERR4013693_2.fastq.gz	SAMEA6656633	640772	u
ERR4013694	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013694/ERR4013694_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013694/ERR4013694_2.fastq.gz	SAMEA6656634	1444305	u
ERR4013696	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013696/ERR4013696_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013696/ERR4013696_2.fastq.gz	SAMEA6656636	724459	u
ERR4013697	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013697/ERR4013697_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013697/ERR4013697_2.fastq.gz	SAMEA6656637	720844	u
ERR4013698	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013698/ERR4013698_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013698/ERR4013698_2.fastq.gz	SAMEA6656638	1696088	u
ERR4013700	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013700/ERR4013700_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013700/ERR4013700_2.fastq.gz	SAMEA6656640	784784	u
ERR4013701	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013701/ERR4013701_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013701/ERR4013701_2.fastq.gz	SAMEA6656641	733567	u
ERR4013703	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013703/ERR4013703_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013703/ERR4013703_2.fastq.gz	SAMEA6656643	1775285	u
ERR4013705	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013705/ERR4013705_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/005/ERR4013705/ERR4013705_2.fastq.gz	SAMEA6656645	878856	u
ERR4013706	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013706/ERR4013706_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013706/ERR4013706_2.fastq.gz	SAMEA6656646	802316	u
ERR4013711	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013711/ERR4013711_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013711/ERR4013711_2.fastq.gz	SAMEA6656651	1915481	u
ERR4013713	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013713/ERR4013713_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/003/ERR4013713/ERR4013713_2.fastq.gz	SAMEA6656653	798553	u
ERR4013714	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013714/ERR4013714_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013714/ERR4013714_2.fastq.gz	SAMEA6656654	1045689	u
ERR4013716	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013716/ERR4013716_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013716/ERR4013716_2.fastq.gz	SAMEA6656656	836922	u
ERR4013717	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013717/ERR4013717_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013717/ERR4013717_2.fastq.gz	SAMEA6656657	795103	u
ERR4013718	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013718/ERR4013718_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/008/ERR4013718/ERR4013718_2.fastq.gz	SAMEA6656658	1279730	u
ERR4013721	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013721/ERR4013721_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/001/ERR4013721/ERR4013721_2.fastq.gz	SAMEA6656661	851684	u
ERR4013724	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013724/ERR4013724_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/004/ERR4013724/ERR4013724_2.fastq.gz	SAMEA6656664	925430	u
ERR4013726	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013726/ERR4013726_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/006/ERR4013726/ERR4013726_2.fastq.gz	SAMEA6656666	648549	u
ERR4013727	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013727/ERR4013727_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/007/ERR4013727/ERR4013727_2.fastq.gz	SAMEA6656667	1090143	u
ERR4013729	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013729/ERR4013729_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013729/ERR4013729_2.fastq.gz	SAMEA6656670	1089503	u
ERR4013749	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013749/ERR4013749_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/009/ERR4013749/ERR4013749_2.fastq.gz	SAMEA6656690	896756	u
ERR4013800	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013800/ERR4013800_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR401/000/ERR4013800/ERR4013800_2.fastq.gz	SAMEA6656741	966437	u
ERR410035	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410035/ERR410035_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410035/ERR410035_2.fastq.gz	SAMEA2335070	2788583	u
ERR410038	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410038/ERR410038_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410038/ERR410038_2.fastq.gz	SAMEA2335073	3304734	u
ERR410040	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410040/ERR410040_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410040/ERR410040_2.fastq.gz	SAMEA2335075	2594672	u
ERR410041	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410041/ERR410041_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410041/ERR410041_2.fastq.gz	SAMEA2335076	2720750	u
ERR410043	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410043/ERR410043_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410043/ERR410043_2.fastq.gz	SAMEA2335078	2539613	u
ERR410046	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410046/ERR410046_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410046/ERR410046_2.fastq.gz	SAMEA2335081	2883356	u
ERR410047	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410047/ERR410047_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410047/ERR410047_2.fastq.gz	SAMEA2335082	3265575	u
ERR410048	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410048/ERR410048_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410048/ERR410048_2.fastq.gz	SAMEA2335083	3167972	u
ERR410049	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410049/ERR410049_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410049/ERR410049_2.fastq.gz	SAMEA2335084	3351879	u
ERR410050	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410050/ERR410050_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410050/ERR410050_2.fastq.gz	SAMEA2335085	3869462	u
ERR410051	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410051/ERR410051_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410051/ERR410051_2.fastq.gz	SAMEA2335086	3634238	u
ERR410052	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410052/ERR410052_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR410/ERR410052/ERR410052_2.fastq.gz	SAMEA2335087	2934159	u
