accession	layout	r1_url	r2_url
ERR025512	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025512/ERR025512_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025512/ERR025512_2.fastq.gz
ERR025514	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025514/ERR025514_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025514/ERR025514_2.fastq.gz
ERR025515	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025515/ERR025515_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025515/ERR025515_2.fastq.gz
ERR025516	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025516/ERR025516_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025516/ERR025516_2.fastq.gz
ERR025517	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025517/ERR025517_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025517/ERR025517_2.fastq.gz
ERR025518	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025518/ERR025518_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025518/ERR025518_2.fastq.gz
ERR025519	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025519/ERR025519_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025519/ERR025519_2.fastq.gz
ERR025520	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025520/ERR025520_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025520/ERR025520_2.fastq.gz
ERR025521	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025521/ERR025521_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025521/ERR025521_2.fastq.gz
ERR025522	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025522/ERR025522_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025522/ERR025522_2.fastq.gz
ERR025523	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025523/ERR025523_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025523/ERR025523_2.fastq.gz
ERR025528	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025528/ERR025528_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025528/ERR025528_2.fastq.gz
ERR025531	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025531/ERR025531_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025531/ERR025531_2.fastq.gz
ERR025532	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025532/ERR025532_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025532/ERR025532_2.fastq.gz
ERR025534	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025534/ERR025534_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025534/ERR025534_2.fastq.gz
ERR025535	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025535/ERR025535_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025535/ERR025535_2.fastq.gz
ERR025536	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025536/ERR025536_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025536/ERR025536_2.fastq.gz
ERR025537	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025537/ERR025537_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025537/ERR025537_2.fastq.gz
ERR025538	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025538/ERR025538_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025538/ERR025538_2.fastq.gz
ERR025542	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025542/ERR025542_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025542/ERR025542_2.fastq.gz
ERR025543	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025543/ERR025543_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025543/ERR025543_2.fastq.gz
ERR025544	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025544/ERR025544_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025544/ERR025544_2.fastq.gz
ERR025549	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025549/ERR025549_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025549/ERR025549_2.fastq.gz
ERR025550	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025550/ERR025550_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025550/ERR025550_2.fastq.gz
ERR025551	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025551/ERR025551_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025551/ERR025551_2.fastq.gz
ERR025553	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025553/ERR025553_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025553/ERR025553_2.fastq.gz
ERR025554	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025554/ERR025554_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025554/ERR025554_2.fastq.gz
ERR025556	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025556/ERR025556_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025556/ERR025556_2.fastq.gz
ERR025558	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025558/ERR025558_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025558/ERR025558_2.fastq.gz
ERR025559	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025559/ERR025559_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025559/ERR025559_2.fastq.gz
ERR025560	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025560/ERR025560_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025560/ERR025560_2.fastq.gz
ERR025562	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025562/ERR025562_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025562/ERR025562_2.fastq.gz
ERR025563	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025563/ERR025563_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025563/ERR025563_2.fastq.gz
ERR025564	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025564/ERR025564_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025564/ERR025564_2.fastq.gz
ERR025570	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025570/ERR025570_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025570/ERR025570_2.fastq.gz
ERR025571	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025571/ERR025571_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025571/ERR025571_2.fastq.gz
ERR025573	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025573/ERR025573_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025573/ERR025573_2.fastq.gz
ERR025574	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025574/ERR025574_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025574/ERR025574_2.fastq.gz
ERR025575	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025575/ERR025575_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025575/ERR025575_2.fastq.gz
ERR025581	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025581/ERR025581_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025581/ERR025581_2.fastq.gz
ERR025582	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025582/ERR025582_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025582/ERR025582_2.fastq.gz
ERR025584	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025584/ERR025584_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025584/ERR025584_2.fastq.gz
ERR025585	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025585/ERR025585_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025585/ERR025585_2.fastq.gz
ERR025586	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025586/ERR025586_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025586/ERR025586_2.fastq.gz
ERR025587	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025587/ERR025587_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025587/ERR025587_2.fastq.gz
ERR025588	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025588/ERR025588_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025588/ERR025588_2.fastq.gz
ERR025590	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025590/ERR025590_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025590/ERR025590_2.fastq.gz
ERR025592	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025592/ERR025592_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025592/ERR025592_2.fastq.gz
ERR025593	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025593/ERR025593_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025593/ERR025593_2.fastq.gz
ERR025594	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025594/ERR025594_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025594/ERR025594_2.fastq.gz
ERR025595	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025595/ERR025595_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025595/ERR025595_2.fastq.gz
ERR025596	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025596/ERR025596_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025596/ERR025596_2.fastq.gz
ERR025597	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025597/ERR025597_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025597/ERR025597_2.fastq.gz
ERR025598	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025598/ERR025598_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025598/ERR025598_2.fastq.gz
ERR025599	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025599/ERR025599_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025599/ERR025599_2.fastq.gz
ERR025600	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025600/ERR025600_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025600/ERR025600_2.fastq.gz
ERR025601	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025601/ERR025601_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025601/ERR025601_2.fastq.gz
ERR025602	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025602/ERR025602_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025602/ERR025602_2.fastq.gz
ERR025603	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025603/ERR025603_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025603/ERR025603_2.fastq.gz
ERR025606	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025606/ERR025606_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025606/ERR025606_2.fastq.gz
ERR025607	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025607/ERR025607_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025607/ERR025607_2.fastq.gz
ERR025608	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025608/ERR025608_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025608/ERR025608_2.fastq.gz
ERR025609	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025609/ERR025609_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025609/ERR025609_2.fastq.gz
ERR025610	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025610/ERR025610_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025610/ERR025610_2.fastq.gz
ERR025611	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025611/ERR025611_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025611/ERR025611_2.fastq.gz
ERR025612	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025612/ERR025612_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025612/ERR025612_2.fastq.gz
ERR025613	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025613/ERR025613_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025613/ERR025613_2.fastq.gz
ERR025614	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025614/ERR025614_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025614/ERR025614_2.fastq.gz
ERR025615	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025615/ERR025615_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025615/ERR025615_2.fastq.gz
ERR025616	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025616/ERR025616_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025616/ERR025616_2.fastq.gz
ERR025618	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025618/ERR025618_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025618/ERR025618_2.fastq.gz
ERR025619	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025619/ERR025619_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025619/ERR025619_2.fastq.gz
ERR025620	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025620/ERR025620_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025620/ERR025620_2.fastq.gz
ERR025621	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025621/ERR025621_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025621/ERR025621_2.fastq.gz
ERR025622	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025622/ERR025622_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025622/ERR025622_2.fastq.gz
ERR025624	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025624/ERR025624_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025624/ERR025624_2.fastq.gz
ERR025625	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025625/ERR025625_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025625/ERR025625_2.fastq.gz
ERR025626	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025626/ERR025626_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025626/ERR025626_2.fastq.gz
ERR025627	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025627/ERR025627_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025627/ERR025627_2.fastq.gz
ERR025628	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025628/ERR025628_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025628/ERR025628_2.fastq.gz
ERR025629	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025629/ERR025629_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025629/ERR025629_2.fastq.gz
ERR025632	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025632/ERR025632_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025632/ERR025632_2.fastq.gz
ERR025633	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025633/ERR025633_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025633/ERR025633_2.fastq.gz
ERR025635	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025635/ERR025635_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025635/ERR025635_2.fastq.gz
ERR025637	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025637/ERR025637_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025637/ERR025637_2.fastq.gz
ERR025638	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025638/ERR025638_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025638/ERR025638_2.fastq.gz
ERR025639	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025639/ERR025639_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025639/ERR025639_2.fastq.gz
ERR025640	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025640/ERR025640_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025640/ERR025640_2.fastq.gz
ERR025641	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025641/ERR025641_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025641/ERR025641_2.fastq.gz
ERR025644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025644/ERR025644_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025644/ERR025644_2.fastq.gz
ERR025646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025646/ERR025646_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025646/ERR025646_2.fastq.gz
ERR025647	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025647/ERR025647_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025647/ERR025647_2.fastq.gz
ERR025651	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025651/ERR025651_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025651/ERR025651_2.fastq.gz
ERR025652	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025652/ERR025652_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025652/ERR025652_2.fastq.gz
ERR025653	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025653/ERR025653_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025653/ERR025653_2.fastq.gz
ERR025657	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025657/ERR025657_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025657/ERR025657_2.fastq.gz
ERR025658	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025658/ERR025658_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025658/ERR025658_2.fastq.gz
ERR025659	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025659/ERR025659_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025659/ERR025659_2.fastq.gz
ERR025660	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025660/ERR025660_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025660/ERR025660_2.fastq.gz
ERR025661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025661/ERR025661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025661/ERR025661_2.fastq.gz
ERR025662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025662/ERR025662_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025662/ERR025662_2.fastq.gz
ERR025663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025663/ERR025663_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025663/ERR025663_2.fastq.gz
ERR025664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025664/ERR025664_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025664/ERR025664_2.fastq.gz
ERR025665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025665/ERR025665_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025665/ERR025665_2.fastq.gz
ERR025666	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025666/ERR025666_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025666/ERR025666_2.fastq.gz
ERR025667	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025667/ERR025667_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025667/ERR025667_2.fastq.gz
ERR025668	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025668/ERR025668_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025668/ERR025668_2.fastq.gz
ERR025670	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025670/ERR025670_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025670/ERR025670_2.fastq.gz
ERR025671	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025671/ERR025671_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025671/ERR025671_2.fastq.gz
ERR025674	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025674/ERR025674_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025674/ERR025674_2.fastq.gz
ERR025675	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025675/ERR025675_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025675/ERR025675_2.fastq.gz
ERR025676	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025676/ERR025676_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025676/ERR025676_2.fastq.gz
ERR025677	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025677/ERR025677_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025677/ERR025677_2.fastq.gz
ERR025678	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025678/ERR025678_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025678/ERR025678_2.fastq.gz
ERR025679	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025679/ERR025679_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025679/ERR025679_2.fastq.gz
ERR025680	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025680/ERR025680_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025680/ERR025680_2.fastq.gz
ERR025979	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025979/ERR025979_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025979/ERR025979_2.fastq.gz
ERR025980	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025980/ERR025980_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR025/ERR025980/ERR025980_2.fastq.gz
