accession	layout	r1_url	r2_url	biosample	read_count	stratum
DRR386881	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386881/DRR386881_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386881/DRR386881_2.fastq.gz	SAMD00498377	1097169	u
DRR386882	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386882/DRR386882_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386882/DRR386882_2.fastq.gz	SAMD00498378	957157	u
DRR386909	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386909/DRR386909_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386909/DRR386909_2.fastq.gz	SAMD00498405	2333797	u
DRR386912	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386912/DRR386912_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR386/DRR386912/DRR386912_2.fastq.gz	SAMD00498408	1002209	u
DRR387051	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387051/DRR387051_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387051/DRR387051_2.fastq.gz	SAMD00498547	1139600	u
DRR387070	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387070/DRR387070_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387070/DRR387070_2.fastq.gz	SAMD00498566	1153584	u
DRR387095	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387095/DRR387095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387095/DRR387095_2.fastq.gz	SAMD00498591	1095458	u
DRR387127	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387127/DRR387127_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387127/DRR387127_2.fastq.gz	SAMD00498623	1033820	u
DRR387162	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387162/DRR387162_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387162/DRR387162_2.fastq.gz	SAMD00498658	1751412	u
DRR387178	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387178/DRR387178_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387178/DRR387178_2.fastq.gz	SAMD00498674	1022800	u
DRR387208	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387208/DRR387208_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387208/DRR387208_2.fastq.gz	SAMD00498704	1482682	u
DRR387214	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387214/DRR387214_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387214/DRR387214_2.fastq.gz	SAMD00498710	1284493	u
DRR387219	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387219/DRR387219_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387219/DRR387219_2.fastq.gz	SAMD00498715	1863406	u
DRR387254	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387254/DRR387254_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387254/DRR387254_2.fastq.gz	SAMD00498750	1386430	u
DRR387288	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387288/DRR387288_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387288/DRR387288_2.fastq.gz	SAMD00498784	2279068	u
DRR387298	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387298/DRR387298_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387298/DRR387298_2.fastq.gz	SAMD00498794	2012618	u
DRR387299	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387299/DRR387299_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387299/DRR387299_2.fastq.gz	SAMD00498795	1525122	u
DRR387300	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387300/DRR387300_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387300/DRR387300_2.fastq.gz	SAMD00498796	1146939	u
DRR387301	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387301/DRR387301_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387301/DRR387301_2.fastq.gz	SAMD00498797	1565766	u
DRR387324	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387324/DRR387324_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387324/DRR387324_2.fastq.gz	SAMD00498820	1061526	u
DRR387339	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387339/DRR387339_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387339/DRR387339_2.fastq.gz	SAMD00498835	863605	u
DRR387342	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387342/DRR387342_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387342/DRR387342_2.fastq.gz	SAMD00498838	703811	u
DRR387355	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387355/DRR387355_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387355/DRR387355_2.fastq.gz	SAMD00498851	822653	u
DRR387357	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387357/DRR387357_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387357/DRR387357_2.fastq.gz	SAMD00498853	868922	u
DRR387391	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387391/DRR387391_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387391/DRR387391_2.fastq.gz	SAMD00498887	1760585	u
DRR387430	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387430/DRR387430_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387430/DRR387430_2.fastq.gz	SAMD00498926	1158266	u
DRR387433	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387433/DRR387433_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387433/DRR387433_2.fastq.gz	SAMD00498929	1276900	u
DRR387449	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387449/DRR387449_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387449/DRR387449_2.fastq.gz	SAMD00498945	702534	u
DRR387456	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387456/DRR387456_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387456/DRR387456_2.fastq.gz	SAMD00498952	1155923	u
DRR387471	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387471/DRR387471_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387471/DRR387471_2.fastq.gz	SAMD00498967	880537	u
DRR387483	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387483/DRR387483_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387483/DRR387483_2.fastq.gz	SAMD00498979	1111945	u
DRR387488	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387488/DRR387488_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387488/DRR387488_2.fastq.gz	SAMD00498984	890374	u
DRR387517	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387517/DRR387517_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387517/DRR387517_2.fastq.gz	SAMD00499013	1283867	u
DRR387542	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387542/DRR387542_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387542/DRR387542_2.fastq.gz	SAMD00499038	841378	u
DRR387545	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387545/DRR387545_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387545/DRR387545_2.fastq.gz	SAMD00499041	1201185	u
DRR387549	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387549/DRR387549_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387549/DRR387549_2.fastq.gz	SAMD00499045	920928	u
DRR387557	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387557/DRR387557_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387557/DRR387557_2.fastq.gz	SAMD00499053	1676602	u
DRR387566	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387566/DRR387566_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387566/DRR387566_2.fastq.gz	SAMD00499062	1173147	u
DRR387570	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387570/DRR387570_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387570/DRR387570_2.fastq.gz	SAMD00499066	3168388	u
DRR387609	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387609/DRR387609_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387609/DRR387609_2.fastq.gz	SAMD00499105	1100717	u
DRR387613	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387613/DRR387613_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387613/DRR387613_2.fastq.gz	SAMD00499109	908092	u
DRR387639	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387639/DRR387639_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387639/DRR387639_2.fastq.gz	SAMD00499135	1213320	u
DRR387649	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387649/DRR387649_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387649/DRR387649_2.fastq.gz	SAMD00499145	1240031	u
DRR387681	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387681/DRR387681_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387681/DRR387681_2.fastq.gz	SAMD00499177	1411614	u
DRR387686	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387686/DRR387686_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387686/DRR387686_2.fastq.gz	SAMD00499182	1156801	u
DRR387703	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387703/DRR387703_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387703/DRR387703_2.fastq.gz	SAMD00499199	1196344	u
DRR387709	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387709/DRR387709_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387709/DRR387709_2.fastq.gz	SAMD00499205	1044237	u
DRR387733	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387733/DRR387733_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387733/DRR387733_2.fastq.gz	SAMD00499229	1293424	u
DRR387735	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387735/DRR387735_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387735/DRR387735_2.fastq.gz	SAMD00499231	1478790	u
DRR387757	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387757/DRR387757_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387757/DRR387757_2.fastq.gz	SAMD00499253	1332765	u
DRR387775	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387775/DRR387775_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387775/DRR387775_2.fastq.gz	SAMD00499271	1002934	u
DRR387780	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387780/DRR387780_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387780/DRR387780_2.fastq.gz	SAMD00499276	941129	u
DRR387799	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387799/DRR387799_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387799/DRR387799_2.fastq.gz	SAMD00499295	883626	u
DRR387800	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387800/DRR387800_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387800/DRR387800_2.fastq.gz	SAMD00499296	1087206	u
DRR387821	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387821/DRR387821_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387821/DRR387821_2.fastq.gz	SAMD00499317	833052	u
DRR387824	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387824/DRR387824_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387824/DRR387824_2.fastq.gz	SAMD00499320	749904	u
DRR387827	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387827/DRR387827_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387827/DRR387827_2.fastq.gz	SAMD00499323	890040	u
DRR387831	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387831/DRR387831_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387831/DRR387831_2.fastq.gz	SAMD00499327	1287384	u
DRR387865	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387865/DRR387865_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387865/DRR387865_2.fastq.gz	SAMD00499361	1070069	u
DRR387887	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387887/DRR387887_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387887/DRR387887_2.fastq.gz	SAMD00499383	1018423	u
DRR387902	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387902/DRR387902_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387902/DRR387902_2.fastq.gz	SAMD00499398	1605609	u
DRR387909	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387909/DRR387909_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387909/DRR387909_2.fastq.gz	SAMD00499405	1450771	u
DRR387934	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387934/DRR387934_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387934/DRR387934_2.fastq.gz	SAMD00499430	1386015	u
DRR387936	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387936/DRR387936_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387936/DRR387936_2.fastq.gz	SAMD00499432	1380665	u
DRR387942	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387942/DRR387942_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387942/DRR387942_2.fastq.gz	SAMD00499438	812262	u
DRR387963	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387963/DRR387963_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387963/DRR387963_2.fastq.gz	SAMD00499459	901700	u
DRR387969	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387969/DRR387969_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387969/DRR387969_2.fastq.gz	SAMD00499465	942321	u
DRR387974	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387974/DRR387974_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387974/DRR387974_2.fastq.gz	SAMD00499470	760996	u
DRR387982	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387982/DRR387982_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR387/DRR387982/DRR387982_2.fastq.gz	SAMD00499478	2070531	u
DRR388011	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388011/DRR388011_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388011/DRR388011_2.fastq.gz	SAMD00499507	1116847	u
DRR388028	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388028/DRR388028_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388028/DRR388028_2.fastq.gz	SAMD00499524	1014342	u
DRR388029	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388029/DRR388029_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388029/DRR388029_2.fastq.gz	SAMD00499525	969831	u
DRR388046	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388046/DRR388046_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388046/DRR388046_2.fastq.gz	SAMD00499542	1053443	u
DRR388089	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388089/DRR388089_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388089/DRR388089_2.fastq.gz	SAMD00499585	2596879	u
DRR388142	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388142/DRR388142_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388142/DRR388142_2.fastq.gz	SAMD00499638	1540243	u
DRR388155	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388155/DRR388155_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388155/DRR388155_2.fastq.gz	SAMD00499651	1516079	u
DRR388170	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388170/DRR388170_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388170/DRR388170_2.fastq.gz	SAMD00499666	935294	u
DRR388174	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388174/DRR388174_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388174/DRR388174_2.fastq.gz	SAMD00499670	775778	u
DRR388184	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388184/DRR388184_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388184/DRR388184_2.fastq.gz	SAMD00499680	1403228	u
DRR388241	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388241/DRR388241_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388241/DRR388241_2.fastq.gz	SAMD00499737	1256547	u
DRR388261	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388261/DRR388261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388261/DRR388261_2.fastq.gz	SAMD00499757	1410257	u
DRR388283	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388283/DRR388283_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388283/DRR388283_2.fastq.gz	SAMD00499779	1950468	u
DRR388289	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388289/DRR388289_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388289/DRR388289_2.fastq.gz	SAMD00499785	1243499	u
DRR388290	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388290/DRR388290_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388290/DRR388290_2.fastq.gz	SAMD00499786	1205420	u
DRR388302	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388302/DRR388302_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388302/DRR388302_2.fastq.gz	SAMD00499798	1740186	u
DRR388332	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388332/DRR388332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388332/DRR388332_2.fastq.gz	SAMD00499828	1038346	u
DRR388346	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388346/DRR388346_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388346/DRR388346_2.fastq.gz	SAMD00499842	980509	u
DRR388347	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388347/DRR388347_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388347/DRR388347_2.fastq.gz	SAMD00499843	905554	u
DRR388355	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388355/DRR388355_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388355/DRR388355_2.fastq.gz	SAMD00499851	819927	u
DRR388367	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388367/DRR388367_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388367/DRR388367_2.fastq.gz	SAMD00499863	1103237	u
DRR388379	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388379/DRR388379_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388379/DRR388379_2.fastq.gz	SAMD00499875	1490336	u
DRR388410	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388410/DRR388410_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388410/DRR388410_2.fastq.gz	SAMD00499906	764892	u
DRR388411	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388411/DRR388411_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388411/DRR388411_2.fastq.gz	SAMD00499907	793475	u
DRR388441	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388441/DRR388441_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388441/DRR388441_2.fastq.gz	SAMD00499937	1069474	u
DRR388458	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388458/DRR388458_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388458/DRR388458_2.fastq.gz	SAMD00499954	1358894	u
DRR388461	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388461/DRR388461_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388461/DRR388461_2.fastq.gz	SAMD00499957	1541849	u
DRR388464	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388464/DRR388464_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388464/DRR388464_2.fastq.gz	SAMD00499960	1368575	u
DRR388472	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388472/DRR388472_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388472/DRR388472_2.fastq.gz	SAMD00499968	1360503	u
DRR388478	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388478/DRR388478_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388478/DRR388478_2.fastq.gz	SAMD00499974	1038577	u
DRR388485	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388485/DRR388485_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388485/DRR388485_2.fastq.gz	SAMD00499981	1262463	u
DRR388500	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388500/DRR388500_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388500/DRR388500_2.fastq.gz	SAMD00499996	1201761	u
DRR388506	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388506/DRR388506_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388506/DRR388506_2.fastq.gz	SAMD00500002	1304540	u
DRR388518	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388518/DRR388518_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388518/DRR388518_2.fastq.gz	SAMD00500014	955906	u
DRR388526	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388526/DRR388526_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388526/DRR388526_2.fastq.gz	SAMD00500022	912249	u
DRR388551	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388551/DRR388551_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388551/DRR388551_2.fastq.gz	SAMD00500047	1159737	u
DRR388554	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388554/DRR388554_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/DRR388/DRR388554/DRR388554_2.fastq.gz	SAMD00500050	1696886	u
