sample_accession	run_accession	aws_url
SAMEA8948497	ERR6294114	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948497.fa.gz
SAMEA8948498	ERR6294115	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948498.fa.gz
SAMEA8948499	ERR6294116	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948499.fa.gz
SAMEA8948500	ERR6294117	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948500.fa.gz
SAMEA8948501	ERR6294118	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948501.fa.gz
SAMEA8948502	ERR6294119	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948502.fa.gz
SAMEA8948503	ERR6294121	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948503.fa.gz
SAMEA8948504	ERR6294122	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948504.fa.gz
SAMEA8948505	ERR6293873	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948505.fa.gz
SAMEA8948506	ERR6294124	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948506.fa.gz
SAMEA8948507	ERR6294125	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948507.fa.gz
SAMEA8948508	ERR6294126	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948508.fa.gz
SAMEA8948509	ERR6294127	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948509.fa.gz
SAMEA8948510	ERR6293874	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948510.fa.gz
SAMEA8948511	ERR6294128	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948511.fa.gz
SAMEA8948512	ERR6294129	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948512.fa.gz
SAMEA8948513	ERR6294130	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948513.fa.gz
SAMEA8948514	ERR6294131	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948514.fa.gz
SAMEA8948515	ERR6294132	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948515.fa.gz
SAMEA8948516	ERR6294133	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948516.fa.gz
SAMEA8948517	ERR6294135	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948517.fa.gz
SAMEA8948518	ERR6294136	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948518.fa.gz
SAMEA8948519	ERR6294137	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948519.fa.gz
SAMEA8948520	ERR6294138	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948520.fa.gz
SAMEA8948521	ERR6293875	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948521.fa.gz
SAMEA8948522	ERR6294139	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948522.fa.gz
SAMEA8948523	ERR6294140	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948523.fa.gz
SAMEA8948524	ERR6294141	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948524.fa.gz
SAMEA8948525	ERR6294142	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948525.fa.gz
SAMEA8948526	ERR6294143	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948526.fa.gz
SAMEA8948527	ERR6294144	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948527.fa.gz
SAMEA8948528	ERR6294145	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948528.fa.gz
SAMEA8948529	ERR6294146	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948529.fa.gz
SAMEA8948530	ERR6294148	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948530.fa.gz
SAMEA8948531	ERR6294149	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948531.fa.gz
SAMEA8948532	ERR6294150	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948532.fa.gz
SAMEA8948533	ERR6294151	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948533.fa.gz
SAMEA8948534	ERR6294152	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948534.fa.gz
SAMEA8948535	ERR6294153	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948535.fa.gz
SAMEA8948536	ERR6294154	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948536.fa.gz
SAMEA8948537	ERR6294156	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948537.fa.gz
SAMEA8948538	ERR6294157	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948538.fa.gz
SAMEA8948539	ERR6294158	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948539.fa.gz
SAMEA8948540	ERR6294159	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948540.fa.gz
SAMEA8948541	ERR6294160	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948541.fa.gz
SAMEA8948542	ERR6294161	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948542.fa.gz
SAMEA8948543	ERR6294162	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948543.fa.gz
SAMEA8948544	ERR6294163	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948544.fa.gz
SAMEA8948545	ERR6294164	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948545.fa.gz
SAMEA8948546	ERR6294165	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948546.fa.gz
SAMEA8948547	ERR6294166	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948547.fa.gz
SAMEA8948548	ERR6294167	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948548.fa.gz
SAMEA8948549	ERR6294168	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948549.fa.gz
SAMEA8948550	ERR6294169	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948550.fa.gz
SAMEA8948551	ERR6294170	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948551.fa.gz
SAMEA8948552	ERR6294171	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948552.fa.gz
SAMEA8948553	ERR6294172	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948553.fa.gz
SAMEA8948554	ERR6294173	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948554.fa.gz
SAMEA8948555	ERR6294174	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948555.fa.gz
SAMEA8948556	ERR6293876	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948556.fa.gz
SAMEA8948557	ERR6294175	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948557.fa.gz
SAMEA8948558	ERR6294176	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948558.fa.gz
SAMEA8948559	ERR6294177	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948559.fa.gz
SAMEA8948560	ERR6294178	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948560.fa.gz
SAMEA8948561	ERR6294179	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948561.fa.gz
SAMEA8948562	ERR6294180	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948562.fa.gz
SAMEA8948563	ERR6293877	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948563.fa.gz
SAMEA8948564	ERR6294181	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948564.fa.gz
SAMEA8948565	ERR6294182	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948565.fa.gz
SAMEA8948566	ERR6294183	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948566.fa.gz
SAMEA8948568	ERR6294185	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948568.fa.gz
SAMEA8948569	ERR6294186	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948569.fa.gz
SAMEA8948570	ERR6294187	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948570.fa.gz
SAMEA8948571	ERR6294188	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948571.fa.gz
SAMEA8948572	ERR6294189	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948572.fa.gz
SAMEA8948573	ERR6294190	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948573.fa.gz
SAMEA8948574	ERR6294191	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948574.fa.gz
SAMEA8948575	ERR6294192	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948575.fa.gz
SAMEA8948576	ERR6294193	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948576.fa.gz
SAMEA8948577	ERR6294194	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948577.fa.gz
SAMEA8948578	ERR6294195	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948578.fa.gz
SAMEA8948579	ERR6294196	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948579.fa.gz
SAMEA8948580	ERR6294197	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948580.fa.gz
SAMEA8948581	ERR6294198	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948581.fa.gz
SAMEA8948582	ERR6294199	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948582.fa.gz
SAMEA8948583	ERR6294200	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948583.fa.gz
SAMEA8948584	ERR6294201	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948584.fa.gz
SAMEA8948585	ERR6293878	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948585.fa.gz
SAMEA8948586	ERR6293879	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948586.fa.gz
SAMEA8948587	ERR6293880	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948587.fa.gz
SAMEA8948589	ERR6294203	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948589.fa.gz
SAMEA8948590	ERR6294204	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948590.fa.gz
SAMEA8948591	ERR6294205	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948591.fa.gz
SAMEA8948592	ERR6293881	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948592.fa.gz
SAMEA8948593	ERR6294206	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948593.fa.gz
SAMEA8948594	ERR6294207	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948594.fa.gz
SAMEA8948595	ERR6294208	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948595.fa.gz
SAMEA8948596	ERR6294209	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948596.fa.gz
SAMEA8948597	ERR6294210	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948597.fa.gz
SAMEA8948598	ERR6294211	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948598.fa.gz
SAMEA8948599	ERR6294212	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948599.fa.gz
SAMEA8948600	ERR6294213	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948600.fa.gz
SAMEA8948601	ERR6294214	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948601.fa.gz
SAMEA8948602	ERR6294215	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948602.fa.gz
SAMEA8948603	ERR6294216	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948603.fa.gz
SAMEA8948604	ERR6294217	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948604.fa.gz
SAMEA8948605	ERR6294218	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948605.fa.gz
SAMEA8948606	ERR6294219	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948606.fa.gz
SAMEA8948607	ERR6294220	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948607.fa.gz
SAMEA8948608	ERR6294221	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948608.fa.gz
SAMEA8948609	ERR6294222	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948609.fa.gz
SAMEA8948610	ERR6293882	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948610.fa.gz
SAMEA8948611	ERR6293883	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948611.fa.gz
SAMEA8948612	ERR6293884	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948612.fa.gz
SAMEA8948613	ERR6293885	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948613.fa.gz
SAMEA8948614	ERR6293886	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948614.fa.gz
SAMEA8948615	ERR6293887	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948615.fa.gz
SAMEA8948616	ERR6293888	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948616.fa.gz
SAMEA8948617	ERR6293889	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948617.fa.gz
SAMEA8948618	ERR6293890	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948618.fa.gz
SAMEA8948619	ERR6293891	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948619.fa.gz
SAMEA8948620	ERR6293892	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948620.fa.gz
SAMEA8948621	ERR6293893	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948621.fa.gz
SAMEA8948622	ERR6293894	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948622.fa.gz
SAMEA8948623	ERR6293895	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948623.fa.gz
SAMEA8948624	ERR6293896	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948624.fa.gz
SAMEA8948625	ERR6293897	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948625.fa.gz
SAMEA8948626	ERR6293898	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948626.fa.gz
SAMEA8948627	ERR6293899	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948627.fa.gz
SAMEA8948628	ERR6293900	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948628.fa.gz
SAMEA8948629	ERR6293901	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948629.fa.gz
SAMEA8948630	ERR6293902	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948630.fa.gz
SAMEA8948631	ERR6293903	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948631.fa.gz
SAMEA8948632	ERR6293904	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948632.fa.gz
SAMEA8948633	ERR6293905	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948633.fa.gz
SAMEA8948634	ERR6293906	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948634.fa.gz
SAMEA8948635	ERR6293907	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948635.fa.gz
SAMEA8948636	ERR6293908	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948636.fa.gz
SAMEA8948637	ERR6293909	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948637.fa.gz
SAMEA8948638	ERR6293910	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948638.fa.gz
SAMEA8948639	ERR6294243	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948639.fa.gz
SAMEA8948640	ERR6294244	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948640.fa.gz
SAMEA8948641	ERR6294245	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948641.fa.gz
SAMEA8948642	ERR6294246	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948642.fa.gz
SAMEA8948643	ERR6294247	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948643.fa.gz
SAMEA8948644	ERR6294248	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948644.fa.gz
SAMEA8948645	ERR6294249	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948645.fa.gz
SAMEA8948646	ERR6294250	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948646.fa.gz
SAMEA8948647	ERR6294251	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948647.fa.gz
SAMEA8948648	ERR6293911	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948648.fa.gz
SAMEA8948649	ERR6293912	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948649.fa.gz
SAMEA8948650	ERR6293913	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948650.fa.gz
SAMEA8948651	ERR6293914	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948651.fa.gz
SAMEA8948652	ERR6293915	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948652.fa.gz
SAMEA8948653	ERR6293916	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948653.fa.gz
SAMEA8948654	ERR6293917	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948654.fa.gz
SAMEA8948655	ERR6293918	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948655.fa.gz
SAMEA8948656	ERR6293919	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948656.fa.gz
SAMEA8948657	ERR6293920	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948657.fa.gz
SAMEA8948658	ERR6293921	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948658.fa.gz
SAMEA8948659	ERR6293922	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948659.fa.gz
SAMEA8948660	ERR6293923	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948660.fa.gz
SAMEA8948661	ERR6293924	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948661.fa.gz
SAMEA8948662	ERR6293925	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948662.fa.gz
SAMEA8948663	ERR6293926	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948663.fa.gz
SAMEA8948664	ERR6293927	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948664.fa.gz
SAMEA8948665	ERR6293928	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948665.fa.gz
SAMEA8948666	ERR6293929	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948666.fa.gz
SAMEA8948667	ERR6293930	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948667.fa.gz
SAMEA8948669	ERR6293931	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948669.fa.gz
SAMEA8948670	ERR6293932	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948670.fa.gz
SAMEA8948671	ERR6293933	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948671.fa.gz
SAMEA8948672	ERR6293934	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948672.fa.gz
SAMEA8948673	ERR6293935	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948673.fa.gz
SAMEA8948674	ERR6294252	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948674.fa.gz
SAMEA8948675	ERR6294253	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948675.fa.gz
SAMEA8948676	ERR6294254	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948676.fa.gz
SAMEA8948677	ERR6294255	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948677.fa.gz
SAMEA8948678	ERR6294256	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948678.fa.gz
SAMEA8948679	ERR6294257	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948679.fa.gz
SAMEA8948680	ERR6294258	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948680.fa.gz
SAMEA8948681	ERR6294259	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948681.fa.gz
SAMEA8948682	ERR6294260	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948682.fa.gz
SAMEA8948683	ERR6294261	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948683.fa.gz
SAMEA8948684	ERR6294262	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948684.fa.gz
SAMEA8948685	ERR6294269	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948685.fa.gz
SAMEA8948686	ERR6294270	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948686.fa.gz
SAMEA8948687	ERR6294271	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948687.fa.gz
SAMEA8948688	ERR6294272	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948688.fa.gz
SAMEA8948689	ERR6294273	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948689.fa.gz
SAMEA8948690	ERR6294274	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948690.fa.gz
SAMEA8948691	ERR6294275	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948691.fa.gz
SAMEA8948692	ERR6294276	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948692.fa.gz
SAMEA8948693	ERR6294277	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948693.fa.gz
SAMEA8948694	ERR6294263	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948694.fa.gz
SAMEA8948695	ERR6294264	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948695.fa.gz
SAMEA8948696	ERR6294265	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948696.fa.gz
SAMEA8948697	ERR6294266	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948697.fa.gz
SAMEA8948698	ERR6293936	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948698.fa.gz
SAMEA8948699	ERR6294267	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948699.fa.gz
SAMEA8948700	ERR6293937	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948700.fa.gz
SAMEA8948701	ERR6293938	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948701.fa.gz
SAMEA8948702	ERR6293939	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948702.fa.gz
SAMEA8948703	ERR6293940	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948703.fa.gz
SAMEA8948704	ERR6293941	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948704.fa.gz
SAMEA8948705	ERR6293942	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948705.fa.gz
SAMEA8948706	ERR6294268	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948706.fa.gz
SAMEA8948707	ERR6293943	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948707.fa.gz
SAMEA8948708	ERR6293944	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948708.fa.gz
SAMEA8948709	ERR6293945	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948709.fa.gz
SAMEA8948710	ERR6293946	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948710.fa.gz
SAMEA8948711	ERR6294278	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA8948711.fa.gz
